,Date,Time,Energy (MeV),Accumulated Dose,Pressure,Radium target mass (g),Extraction,Date and Time,Elapsed time (s),dt (s),Integrated Power (kWhr from Acc),Dose rate (Gy/s),power,electrons,reaction rate per gram,reactions per second,Radium-225,Actinium-225,Radium-225 Activity (mCi),Actinium-225 Activity (mCi)
242,,,13.6,,,0.0411,NO,2022-10-13 07:47:00,6116220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6652666786183.264,3421342754481.518,0.09661171644767906,0.0747893053706538
243,,,13.6,,,0.0411,NO,2022-10-13 08:47:00,6119820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6659645756416.403,3424249499636.978,0.09671306682564497,0.07485284576010516
244,,,13.6,,,0.0411,NO,2022-10-13 09:47:00,6123420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6666611226779.198,3427161281082.9077,0.09681422115506556,0.07491649624103024
245,,,13.6,,,0.0411,NO,2022-10-13 10:47:00,6127020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6673563223385.314,3430078058041.457,0.09691517981517014,0.07498025592204006
246,,,13.6,,,0.0411,NO,2022-10-13 11:47:00,6130620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6680501772297.904,3432999789904.022,0.09701594318445443,0.07504412391544538
247,,,13.6,,,0.0411,NO,2022-10-13 12:47:00,6134220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6687426899529.705,3435926436230.654,0.097116511640682,0.07510809933724362
248,,,13.6,,,0.0411,NO,2022-10-13 13:47:00,6137820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6694338631043.137,3438857956749.4717,0.09721688556088569,0.0751721813071062
249,,,13.6,,,0.0411,NO,2022-10-13 14:47:00,6141420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6701236992750.397,3441794311356.075,0.09731706532136905,0.07523636894836551
250,,,13.6,,,0.0411,NO,2022-10-13 15:47:00,6145020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6708122010513.562,3444735460112.9595,0.09741705129770765,0.07530066138800226
251,,,13.6,,,0.0411,NO,2022-10-13 16:47:00,6148620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6714993710144.678,3447681363248.932,0.09751684386475067,0.07536505775663269
252,,,13.6,,,0.0411,NO,2022-10-13 17:47:00,6152220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6721852117405.863,3450631981158.533,0.0976164433966221,0.07542955718849587
253,,,13.6,,,0.0411,NO,2022-10-13 18:47:00,6155820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6728697258009.403,3453587274401.4556,0.09771585026672225,0.07549415882144107
254,,,13.6,,,0.0411,NO,2022-10-13 19:47:00,6159420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6735529157617.847,3456547203701.967,0.09781506484772919,0.07555886179691511
255,,,13.6,,,0.0411,NO,2022-10-13 20:47:00,6163020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6742347841844.1,3459511729948.3354,0.09791408751160004,0.07562366525994978
256,,,13.6,,,0.0411,NO,2022-10-13 21:47:00,6166620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6749153336251.525,3462480814192.2554,0.09801291862957245,0.07568856835914932
257,,,13.6,,,0.0411,NO,2022-10-13 22:47:00,6170220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6755945666354.037,3465454417648.276,0.09811155857216597,0.07575357024667789
258,,,13.6,,,0.0411,NO,2022-10-13 23:47:00,6173820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6762724857616.195,3468432501693.231,0.0982100077091834,0.0758186700782472
259,,,13.6,,,0.0411,NO,2022-10-14 00:47:00,6177420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6769490935453.303,3471415027865.672,0.0983082664097122,0.07588386701310398
260,,,13.6,,,0.0411,NO,2022-10-14 01:47:00,6181020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6776243925231.5,3474401957865.3003,0.09840633504212594,0.07594916021401768
261,,,13.6,,,0.0411,NO,2022-10-14 02:47:00,6184620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6782983852267.859,3477393253552.4043,0.09850421397408554,0.07601454884726809
262,,,13.6,,,0.0411,NO,2022-10-14 03:47:00,6188220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6789710741830.481,3480388876947.2964,0.09860190357254081,0.07608003208263309
263,,,13.6,,,0.0411,NO,2022-10-14 04:47:00,6191820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6796424619138.59,3483388790229.752,0.09869940420373169,0.07614560909337638
264,,,13.6,,,0.0411,NO,2022-10-14 05:47:00,6195420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6803125509362.623,3486392955738.451,0.09879671623318968,0.07621127905623519
265,,,13.6,,,0.0411,NO,2022-10-14 06:47:00,6199020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6809813437624.333,3489401335970.4214,0.09889384002573927,0.07627704115140825
266,,,13.6,,,0.0411,NO,2022-10-14 07:47:00,6202620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6816488428996.875,3492413893580.4824,0.09899077594549915,0.0763428945625435
267,,,13.6,,,0.0411,NO,2022-10-14 08:47:00,6206220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6823150508504.905,3495430591380.692,0.09908752435588376,0.07640883847672614
268,,,13.6,,,0.0411,NO,2022-10-14 09:47:00,6209820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6829799701124.672,3498451392339.796,0.0991840856196045,0.07647487208446638
269,,,13.6,,,0.0411,NO,2022-10-14 10:47:00,6213420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6836436031784.111,3501476259582.6763,0.09928046009867122,0.07654099457968763
270,,,13.6,,,0.0411,NO,2022-10-14 11:47:00,6217020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6843059525362.938,3504505156389.8047,0.09937664815439343,0.07660720515971438
271,,,13.6,,,0.0411,NO,2022-10-14 12:47:00,6220620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6849670206692.744,3507538046196.696,0.0994726501473818,0.0766735030252603
272,,,13.6,,,0.0411,NO,2022-10-14 13:47:00,6224220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6856268100557.083,3510574892593.3623,0.09956846643754942,0.07673988738041634
273,,,13.6,,,0.0411,NO,2022-10-14 14:47:00,6227820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6862853231691.572,3513615659323.7725,0.09966409738411319,0.07680635743263887
274,,,13.6,,,0.0411,NO,2022-10-14 15:47:00,6231420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6869425624783.979,3516660310285.309,0.09975954334559511,0.07687291239273784
275,,,13.6,,,0.0411,NO,2022-10-14 16:47:00,6235020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6875985304474.315,3519708809528.2295,0.09985480467982377,0.07693955147486499
276,,,13.6,,,0.0411,NO,2022-10-14 17:47:00,6238620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6882532295354.934,3522761121255.13,0.09994988174393549,0.0770062738965021
277,,,13.6,,,0.0411,NO,2022-10-14 18:47:00,6242220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6889066621970.612,3525817209820.408,0.10004477489437578,0.0770730788784493
278,,,13.6,,,0.0411,NO,2022-10-14 19:47:00,6245820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6895588308818.652,3528877039729.7295,0.1001394844869007,0.07713996564481339
279,,,13.6,,,0.0411,NO,2022-10-14 20:47:00,6249420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6902097380348.968,3531940575639.4956,0.10023401087657806,0.0772069334229962
280,,,13.6,,,0.0411,NO,2022-10-14 21:47:00,6253020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6908593860964.178,3535007782356.3125,0.10032835441778895,0.07727398144368294
281,,,13.6,,,0.0411,NO,2022-10-14 22:47:00,6256620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6915077775019.699,3538078624836.4634,0.10042251546422887,0.07734110894083077
282,,,13.6,,,0.0411,NO,2022-10-14 23:47:00,6260220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6921549146823.835,3541153068185.38,0.10051649436890919,0.07740831515165712
283,,,13.6,,,0.0411,NO,2022-10-15 00:47:00,6263820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6928008000637.867,3544231077657.1177,0.10061029148415841,0.07747559931662833
284,,,13.6,,,0.0411,NO,2022-10-15 01:47:00,6267420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6934454360676.147,3547312618653.8325,0.10070390716162349,0.07754296067944812
285,,,13.6,,,0.0411,NO,2022-10-15 02:47:00,6271020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6940888251106.189,3550397656725.2583,0.1007973417522712,0.07761039848704623
286,,,13.6,,,0.0411,NO,2022-10-15 03:47:00,6274620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6947309696048.758,3553486157568.186,0.10089059560638942,0.07767791198956704
287,,,13.6,,,0.0411,NO,2022-10-15 04:47:00,6278220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6953718719577.957,3556578087025.947,0.1009836690735884,0.07774550044035822
288,,,13.6,,,0.0411,NO,2022-10-15 05:47:00,6281820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6960115345721.325,3559673411087.893,0.10107656250280213,0.07781316309595938
289,,,13.6,,,0.0411,NO,2022-10-15 06:47:00,6285420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6966499598459.923,3562772095888.8843,0.10116927624228968,0.07788089921609093
290,,,13.6,,,0.0411,NO,2022-10-15 07:47:00,6289020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6972871501728.421,3565874107708.774,0.10126181063963642,0.07794870806364274
291,,,13.6,,,0.0411,NO,2022-10-15 08:47:00,6292620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6979231079415.192,3568979412971.8965,0.10135416604175539,0.078016588904663
292,,,13.6,,,0.0411,NO,2022-10-15 09:47:00,6296220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6985578355362.401,3572087978246.557,0.1014463427948885,0.07808454100834704
293,,,13.6,,,0.0411,NO,2022-10-15 10:47:00,6299820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6991913353366.093,3575199770244.5244,0.101538341244608,0.07815256364702629
294,,,13.6,,,0.0411,NO,2022-10-15 11:47:00,6303420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,6998236097176.281,3578314755820.5225,0.10163016173581761,0.07822065609615707
295,,,13.6,,,0.0411,NO,2022-10-15 12:47:00,6307020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7004546610497.041,3581432901971.725,0.10172180461275394,0.07828881763430963
296,,,13.6,,,0.0411,NO,2022-10-15 13:47:00,6310620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7010844916986.593,3584554175837.254,0.10181327021898764,0.07835704754315719
297,,,13.6,,,0.0411,NO,2022-10-15 14:47:00,6314220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7017131040257.395,3587678544697.6743,0.10190455889742486,0.07842534510746478
298,,,13.6,,,0.0411,NO,2022-10-15 15:47:00,6317820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7023405003876.229,3590805975974.497,0.10199567099030839,0.07849370961507854
299,,,13.6,,,0.0411,NO,2022-10-15 16:47:00,6321420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7029666831364.29,3593936437229.6777,0.10208660683921898,0.07856214035691463
300,,,13.6,,,0.0411,NO,2022-10-15 17:47:00,6325020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7035916546197.276,3597069896165.1206,0.10217736678507669,0.07863063662694846
301,,,13.6,,,0.0411,NO,2022-10-15 18:47:00,6328620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7042154171805.475,3600206320622.183,0.10226795116814207,0.07869919772220381
302,,,13.6,,,0.0411,NO,2022-10-15 19:47:00,6332220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7048379731573.849,3603345678581.182,0.10235836032801754,0.0787678229427421
303,,,13.6,,,0.0411,NO,2022-10-15 20:47:00,6335820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7054593248842.127,3606487938160.901,0.10244859460364854,0.07883651159165155
304,,,13.6,,,0.0411,NO,2022-10-15 21:47:00,6339420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7060794746904.892,3609633067618.099,0.10253865433332492,0.07890526297503649
305,,,13.6,,,0.0411,NO,2022-10-15 22:47:00,6343020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7066984249011.663,3612781035347.023,0.10262853985468211,0.07897407640200665
306,,,13.6,,,0.0411,NO,2022-10-15 23:47:00,6346620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7073161778366.99,3615931809878.9194,0.10271825150470244,0.0790429511846666
307,,,13.6,,,0.0411,NO,2022-10-16 00:47:00,6350220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7079327358130.534,3619085359881.5483,0.10280778961971644,0.07911188663810495
308,,,13.6,,,0.0411,NO,2022-10-16 01:47:00,6353820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7085481011417.158,3622241654158.699,0.10289715453540399,0.07918088208038396
309,,,13.6,,,0.0411,NO,2022-10-16 02:47:00,6357420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7091622761297.013,3625400661649.708,0.10298634658679569,0.07924993683252879
310,,,13.6,,,0.0411,NO,2022-10-16 03:47:00,6361020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7097752630795.622,3628562351428.9766,0.10307536610827403,0.07931905021851715
311,,,13.6,,,0.0411,NO,2022-10-16 04:47:00,6364620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7103870642893.971,3631726692705.492,0.10316421343357472,0.07938822156526874
312,,,13.6,,,0.0411,NO,2022-10-16 05:47:00,6368220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7109976820528.589,3634893654822.3506,0.10325288889578788,0.07945745020263481
313,,,13.6,,,0.0411,NO,2022-10-16 06:47:00,6371820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7116071186591.641,3638063207256.279,0.10334139282735932,0.07952673546338773
314,,,13.6,,,0.0411,NO,2022-10-16 07:47:00,6375420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7122153763931.007,3641235319617.1597,0.10342972556009175,0.07959607668321061
315,,,13.6,,,0.0411,NO,2022-10-16 08:47:00,6379020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7128224575350.373,3644409961647.56,0.10351788742514612,0.07966547320068702
316,,,13.6,,,0.0411,NO,2022-10-16 09:47:00,6382620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7134283643609.314,3647587103222.258,0.10360587875304274,0.07973492435729056
317,,,13.6,,,0.0411,NO,2022-10-16 10:47:00,6386220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7140330991423.38,3650766714347.772,0.10369369987366257,0.07980442949737467
318,,,13.6,,,0.0411,NO,2022-10-16 11:47:00,6389820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7146366641464.179,3653948765161.8936,0.10378135111624849,0.07987398796816236
319,,,13.6,,,0.0411,NO,2022-10-16 12:47:00,6393420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7152390616359.465,3657133225933.2188,0.1038688328094065,0.07994359911973598
320,,,13.6,,,0.0411,NO,2022-10-16 13:47:00,6397020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7158402938693.223,3660320067060.683,0.10395614528110694,0.08001326230502703
321,,,13.6,,,0.0411,NO,2022-10-16 14:47:00,6400620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7164403631005.75,3663509259073.097,0.10404328885868573,0.08008297687980609
322,,,13.6,,,0.0411,NO,2022-10-16 15:47:00,6404220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7170392715793.743,3666700772628.684,0.10413026386884564,0.08015274220267259
323,,,13.6,,,0.0411,NO,2022-10-16 16:47:00,6407820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7176370215510.384,3669894578514.618,0.10421707063765744,0.08022255763504484
324,,,13.6,,,0.0411,NO,2022-10-16 17:47:00,6411420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7182336152565.418,3673090647646.5664,0.10430370949056117,0.08029242254114986
325,,,13.6,,,0.0411,NO,2022-10-16 18:47:00,6415020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7188290549325.246,3676288951068.228,0.10439018075236738,0.08036233628801352
326,,,13.6,,,0.0411,NO,2022-10-16 19:47:00,6418620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7194233428113.001,3679489459950.88,0.10447648474725825,0.08043229824545045
327,,,13.6,,,0.0411,NO,2022-10-16 20:47:00,6422220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7200164811208.637,3682692145592.921,0.10456262179878896,0.08050230778605408
328,,,13.6,,,0.0411,NO,2022-10-16 21:47:00,6425820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7206084720849.009,3685896979419.417,0.10464859222988876,0.08057236428518677
329,,,13.6,,,0.0411,NO,2022-10-16 22:47:00,6429420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7211993179227.958,3689103932981.6514,0.10473439636286225,0.08064246712096998
330,,,13.6,,,0.0411,NO,2022-10-16 23:47:00,6433020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7217890208496.3955,3692312977956.6714,0.10482003451939058,0.08071261567427425
331,,,13.6,,,0.0411,NO,2022-10-17 00:47:00,6436620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7223775830762.383,3695524086146.841,0.10490550702053261,0.08078280932870956
332,,,13.6,,,0.0411,NO,2022-10-17 01:47:00,6440220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7229650068091.219,3698737229479.3916,0.10499081418672628,0.08085304747061539
333,,,13.6,,,0.0411,NO,2022-10-17 02:47:00,6443820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7235512942505.518,3701952380005.9775,0.1050759563377895,0.08092332948905114
334,,,13.6,,,0.0411,NO,2022-10-17 03:47:00,6447420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7241364475985.295,3705169509902.2295,0.1051609337929217,0.0809936547757862
335,,,13.6,,,0.0411,NO,2022-10-17 04:47:00,6451020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7247204690468.048,3708388591467.312,0.10524574687070476,0.08106402272529042
336,,,13.6,,,0.0411,NO,2022-10-17 05:47:00,6454620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7253033607848.841,3711609597123.481,0.10533039588910437,0.08113443273472437
337,,,13.6,,,0.0411,NO,2022-10-17 06:47:00,6458220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7258851249980.383,3714832499415.6445,0.10541488116547112,0.08120488420392975
338,,,13.6,,,0.0411,NO,2022-10-17 07:47:00,6461820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7264657638673.112,3718057271010.922,0.10549920301654175,0.08127537653541975
339,,,13.6,,,0.0411,NO,2022-10-17 08:47:00,6465420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7270452795695.279,3721283884698.2075,0.10558336175844028,0.08134590913436952
340,,,13.6,,,0.0411,NO,2022-10-17 09:47:00,6469020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7276236742773.025,3724512313387.734,0.10566735770667929,0.0814164814086066
341,,,13.6,,,0.0411,NO,2022-10-17 10:47:00,6472620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7282009501590.466,3727742530110.637,0.10575119117616098,0.08148709276860151
342,,,13.6,,,0.0411,NO,2022-10-17 11:47:00,6476220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7287771093789.771,3730974508018.524,0.10583486248117847,0.08155774262745809
343,,,13.6,,,0.0411,NO,2022-10-17 12:47:00,6479820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7293521540971.249,3734208220383.0396,0.10591837193541691,0.08162843040090431
344,,,13.6,,,0.0411,NO,2022-10-17 13:47:00,6483420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7299260864693.422,3737443640595.4365,0.10600171985195461,0.0816991555072826
345,,,13.6,,,0.0411,NO,2022-10-17 14:47:00,6487020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7304989086473.112,3740680742166.147,0.10608490654326437,0.08176991736754072
346,,,13.6,,,0.0411,NO,2022-10-17 15:47:00,6490620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7310706227785.5205,3743919498724.3535,0.10616793232121446,0.08184071540522216
347,,,13.6,,,0.0411,NO,2022-10-17 16:47:00,6494220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7316412310064.306,3747159884017.5635,0.10625079749706996,0.08191154904645703
348,,,13.6,,,0.0411,NO,2022-10-17 17:47:00,6497820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7322107354701.667,3750401871911.185,0.10633350238149382,0.08198241771995265
349,,,13.6,,,0.0411,NO,2022-10-17 18:47:00,6501420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7327791383048.423,3753645436388.1025,0.10641604728454801,0.08205332085698441
350,,,13.6,,,0.0411,NO,2022-10-17 19:47:00,6505020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7333464416414.092,3756890551548.254,0.10649843251569478,0.08212425789138636
351,,,13.6,,,0.0411,NO,2022-10-17 20:47:00,6508620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7339126476066.972,3760137191608.212,0.10658065838379778,0.08219522825954217
352,,,13.6,,,0.0411,NO,2022-10-17 21:47:00,6512220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7344777583234.221,3763385330900.7627,0.10666272519712318,0.08226623140037594
353,,,13.6,,,0.0411,NO,2022-10-17 22:47:00,6515820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7350417759101.935,3766634943874.4893,0.10674463326334081,0.08233726675534296
354,,,13.6,,,0.0411,NO,2022-10-17 23:47:00,6519420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7356047024815.229,3769886005093.3545,0.10682638288952545,0.08240833376842076
355,,,13.6,,,0.0411,NO,2022-10-18 00:47:00,6523020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7361665401478.314,3773138489236.2856,0.1069079743821578,0.08247943188609994
356,,,13.6,,,0.0411,NO,2022-10-18 01:47:00,6526620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7367272910154.582,3776392371096.7607,0.10698940804712574,0.08255056055737509
357,,,13.6,,,0.0411,NO,2022-10-18 02:47:00,6530220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7372869571866.676,3779647625582.3955,0.10707068418972548,0.08262171923373582
358,,,13.6,,,0.0411,NO,2022-10-18 03:47:00,6533820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7378455407596.575,3782904227714.533,0.10715180311466264,0.08269290736915784
359,,,13.6,,,0.0411,NO,2022-10-18 04:47:00,6537420.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7384030438285.673,3786162152627.8345,0.10723276512605344,0.08276412442009387
360,,,13.6,,,0.0411,NO,2022-10-18 05:47:00,6541020.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7389594684834.854,3789421375569.868,0.10731357052742585,0.08283536984546482
361,,,13.6,,,0.0411,NO,2022-10-18 06:47:00,6544620.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7395148168104.571,3792681871900.7056,0.10739421962172067,0.08290664310665079
362,,,13.6,,,0.0411,NO,2022-10-18 07:47:00,6548220.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7400690908914.929,3795943617092.5127,0.10747471271129272,0.08297794366748228
363,,,13.6,,,0.0411,NO,2022-10-18 08:47:00,6551820.0,3600.0,0.115,,115.0,52849264705882.35,2.5381999999999997e-06,5513236.35110294,7406222928045.755,3799206586729.1484,0.10755505009791196,0.08304927099423137
